CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
86001,Traer informacion estudiante - banner,,2016-02-14 14:27:28+02:00,2016-02-14 14:27:28+02:00,6107
86001,Radicar Solicitud Homologacion,,2016-02-14 14:27:35+02:00,2016-02-14 14:27:35+02:00,6107
86001,Validar solicitud,,2016-02-14 14:38:01+02:00,2016-02-14 14:38:01+02:00,19019
86001,Homologacion por grupo de cursos,,2016-02-15 12:30:04+02:00,2016-02-15 13:14:04+02:00,1007
86001,End,,2016-02-15 13:14:04+02:00,2016-02-15 13:14:04+02:00,End
86051,Start,,2016-02-14 15:49:24+02:00,2016-02-14 15:49:24+02:00,Start
86051,Traer informacion estudiante - banner,,2016-02-14 15:49:24+02:00,2016-02-14 15:49:24+02:00,8528
86051,Radicar Solicitud Homologacion,,2016-02-14 15:49:31+02:00,2016-02-14 15:49:31+02:00,8528
86051,Validar solicitud,,2016-02-14 15:57:51+02:00,2016-02-14 15:59:44+02:00,1707
86051,Homologacion por grupo de cursos,,2016-02-15 16:53:48+02:00,2016-02-15 20:03:46+02:00,15930
86051,End,,2016-02-15 20:03:46+02:00,2016-02-15 20:03:46+02:00,End
86102,Start,,2016-02-14 13:54:06+02:00,2016-02-14 13:54:06+02:00,Start
86102,Traer informacion estudiante - banner,,2016-02-14 13:54:06+02:00,2016-02-14 13:54:06+02:00,6186
86102,Radicar Solicitud Homologacion,,2016-02-14 13:54:07+02:00,2016-02-14 13:54:07+02:00,6186
86102,Cancelar Solicitud,,2016-02-14 14:48:54+02:00,2016-02-14 15:24:54+02:00,22404
86102,Notificacion estudiante cancelacion soli,,2016-02-19 20:22:18+02:00,2016-02-19 20:22:18+02:00,22404
86102,End,,2016-02-19 20:22:18+02:00,2016-02-19 20:22:18+02:00,End
86151,Start,,2016-02-14 17:17:31+02:00,2016-02-14 17:17:31+02:00,Start
86151,Traer informacion estudiante - banner,,2016-02-14 17:17:31+02:00,2016-02-14 17:17:31+02:00,4924
86151,Radicar Solicitud Homologacion,,2016-02-14 17:17:36+02:00,2016-02-14 17:26:09+02:00,4924
86151,Validar solicitud,,2016-02-16 15:33:45+02:00,2016-02-16 15:45:11+02:00,294
86151,Homologacion por grupo de cursos,,2016-02-17 19:16:55+02:00,2016-02-17 21:56:55+02:00,7311
86151,End,,2016-02-17 21:56:55+02:00,2016-02-17 21:56:55+02:00,End
86401,Start,,2016-02-14 22:42:23+02:00,2016-02-14 22:42:23+02:00,Start
86401,Traer informacion estudiante - banner,,2016-02-14 22:42:23+02:00,2016-02-14 22:42:23+02:00,11959
86401,Radicar Solicitud Homologacion,,2016-02-14 22:42:29+02:00,2016-02-14 22:42:29+02:00,11959
86401,Cancelar Solicitud,,2016-02-14 22:52:02+02:00,2016-02-14 23:00:40+02:00,19019
86401,Notificacion estudiante cancelacion soli,,2016-02-16 15:38:07+02:00,2016-02-16 15:38:07+02:00,19019
86401,End,,2016-02-16 15:38:07+02:00,2016-02-16 15:38:07+02:00,End
86451,Start,,2016-02-15 02:33:58+02:00,2016-02-15 02:33:58+02:00,Start
86451,Traer informacion estudiante - banner,,2016-02-15 02:33:58+02:00,2016-02-15 02:33:58+02:00,11204
86451,Radicar Solicitud Homologacion,,2016-02-15 02:34:06+02:00,2016-02-15 02:34:06+02:00,11204
86451,Validar solicitud,,2016-02-15 02:37:59+02:00,2016-02-15 02:46:40+02:00,19019
86451,Homologacion por grupo de cursos,,2016-02-16 15:41:12+02:00,2016-02-16 16:16:30+02:00,1007
86451,End,,2016-02-16 16:16:30+02:00,2016-02-16 16:16:30+02:00,End
86452,Start,,2016-02-15 02:38:25+02:00,2016-02-15 02:38:25+02:00,Start
86452,Traer informacion estudiante - banner,,2016-02-15 02:38:25+02:00,2016-02-15 02:38:25+02:00,11204
86452,Radicar Solicitud Homologacion,,2016-02-15 02:38:28+02:00,2016-02-15 02:38:28+02:00,11204
86452,Validar solicitud,,2016-02-15 02:40:50+02:00,2016-02-15 02:49:32+02:00,19019
86452,Homologacion por grupo de cursos,,2016-02-16 15:42:48+02:00,2016-02-16 16:18:05+02:00,1007
86452,End,,2016-02-16 16:18:05+02:00,2016-02-16 16:18:05+02:00,End
86453,Start,,2016-02-15 02:40:55+02:00,2016-02-15 02:40:55+02:00,Start
86453,Traer informacion estudiante - banner,,2016-02-15 02:40:55+02:00,2016-02-15 02:40:55+02:00,11204
86453,Radicar Solicitud Homologacion,,2016-02-15 02:40:57+02:00,2016-02-15 02:40:57+02:00,11204
86453,Validar solicitud,,2016-02-15 02:43:26+02:00,2016-02-15 02:52:10+02:00,19019
86453,Homologacion por grupo de cursos,,2016-02-16 15:44:26+02:00,2016-02-16 23:22:08+02:00,1007
86453,End,,2016-02-16 23:22:08+02:00,2016-02-16 23:22:08+02:00,End
86454,Start,,2016-02-15 02:43:30+02:00,2016-02-15 02:43:30+02:00,Start
86454,Traer informacion estudiante - banner,,2016-02-15 02:43:30+02:00,2016-02-15 02:43:30+02:00,11204
86454,Radicar Solicitud Homologacion,,2016-02-15 02:43:31+02:00,2016-02-15 02:43:31+02:00,11204
86454,Validar solicitud,,2016-02-15 02:46:03+02:00,2016-02-15 02:54:48+02:00,19019
86454,Homologacion por grupo de cursos,,2016-02-16 15:45:52+02:00,2016-02-16 15:57:29+02:00,1007
86454,End,,2016-02-16 15:57:29+02:00,2016-02-16 15:57:29+02:00,End
86503,Start,,2016-02-15 00:27:32+02:00,2016-02-15 00:27:32+02:00,Start
86503,Traer informacion estudiante - banner,,2016-02-15 00:27:32+02:00,2016-02-15 00:27:32+02:00,9298
86503,Radicar Solicitud Homologacion,,2016-02-15 00:27:33+02:00,2016-02-15 00:27:33+02:00,9298
86503,Cancelar Solicitud,,2016-02-15 00:35:56+02:00,2016-02-15 03:39:56+02:00,7297
86503,Notificacion estudiante cancelacion soli,,2016-03-17 14:55:13+02:00,2016-03-17 14:55:13+02:00,7297
86503,End,,2016-03-17 14:55:13+02:00,2016-03-17 14:55:13+02:00,End
86601,Start,,2016-02-15 09:43:09+02:00,2016-02-15 09:43:09+02:00,Start
86601,Traer informacion estudiante - banner,,2016-02-15 09:43:09+02:00,2016-02-15 09:43:09+02:00,8995
86601,Radicar Solicitud Homologacion,,2016-02-15 09:43:17+02:00,2016-02-15 09:43:17+02:00,8995
86601,Cancelar Solicitud,,2016-02-15 09:49:01+02:00,2016-02-15 09:57:55+02:00,19019
86601,Notificacion estudiante cancelacion soli,,2016-02-16 15:54:24+02:00,2016-02-16 15:54:24+02:00,19019
86601,End,,2016-02-16 15:54:24+02:00,2016-02-16 15:54:24+02:00,End
86751,Start,,2016-02-15 11:41:28+02:00,2016-02-15 11:41:28+02:00,Start
86751,Traer informacion estudiante - banner,,2016-02-15 11:41:28+02:00,2016-02-15 11:41:28+02:00,9384
86751,Radicar Solicitud Homologacion,,2016-02-15 11:41:35+02:00,2016-02-15 11:41:35+02:00,9384
86751,Notificacion estudiante cancelacion soli,,2016-02-23 23:24:21+02:00,2016-02-23 23:24:21+02:00,1
86751,End,,2016-02-23 23:24:21+02:00,2016-02-23 23:24:21+02:00,End
86851,Start,,2016-02-15 14:17:12+02:00,2016-02-15 14:17:12+02:00,Start
86851,Traer informacion estudiante - banner,,2016-02-15 14:17:12+02:00,2016-02-15 14:17:12+02:00,8213
86851,Radicar Solicitud Homologacion,,2016-02-15 14:17:18+02:00,2016-02-15 14:17:18+02:00,8213
86851,Validar solicitud,,2016-02-15 14:22:37+02:00,2016-02-15 14:40:59+02:00,1707
86851,Homologacion por grupo de cursos,,2016-02-17 17:22:55+02:00,2016-02-17 19:08:32+02:00,15930
86851,End,,2016-02-17 19:08:32+02:00,2016-02-17 19:08:32+02:00,End
87051,Start,,2016-02-15 20:37:17+02:00,2016-02-15 20:37:17+02:00,Start
87051,Traer informacion estudiante - banner,,2016-02-15 20:37:17+02:00,2016-02-15 20:37:17+02:00,14128
87051,Radicar Solicitud Homologacion,,2016-02-15 20:37:21+02:00,2016-02-15 21:23:41+02:00,14128
87051,Cancelar Solicitud,,2016-02-23 17:20:56+02:00,2016-02-23 17:20:59+02:00,14128
87051,Notificacion estudiante cancelacion soli,,2016-02-23 17:24:07+02:00,2016-02-23 17:24:07+02:00,14128
87051,End,,2016-02-23 17:24:07+02:00,2016-02-23 17:24:07+02:00,End
87101,Start,,2016-02-16 00:19:15+02:00,2016-02-16 00:19:15+02:00,Start
87101,Traer informacion estudiante - banner,,2016-02-16 00:19:15+02:00,2016-02-16 00:19:15+02:00,17642
87101,Radicar Solicitud Homologacion,,2016-02-16 00:19:21+02:00,2016-02-16 00:48:13+02:00,17642
87101,Validar solicitud,,2016-02-19 21:11:35+02:00,2016-02-19 21:23:23+02:00,677
87101,Homologacion por grupo de cursos,,2016-02-23 14:19:24+02:00,2016-02-23 14:30:13+02:00,3445
87101,End,,2016-02-23 14:30:13+02:00,2016-02-23 14:30:13+02:00,End
87401,Start,,2016-02-16 21:07:34+02:00,2016-02-16 21:07:34+02:00,Start
87401,Traer informacion estudiante - banner,,2016-02-16 21:07:34+02:00,2016-02-16 21:07:34+02:00,305
87401,Radicar Solicitud Homologacion,,2016-02-16 21:07:40+02:00,2016-02-16 21:08:13+02:00,305
87401,Validar solicitud,,2016-02-16 21:41:33+02:00,2016-02-16 21:44:51+02:00,7019
87401,Homologacion por grupo de cursos,,2016-02-17 14:55:41+02:00,2016-02-18 00:09:06+02:00,26796
87401,End,,2016-02-18 00:09:06+02:00,2016-02-18 00:09:06+02:00,End
87402,Start,,2016-02-16 21:58:58+02:00,2016-02-16 21:58:58+02:00,Start
87402,Traer informacion estudiante - banner,,2016-02-16 21:58:58+02:00,2016-02-16 21:58:58+02:00,7007
87402,Radicar Solicitud Homologacion,,2016-02-16 21:58:59+02:00,2016-02-16 22:30:00+02:00,7007
87402,Radicar Solicitud Homologacion,,2016-02-23 17:24:12+02:00,2016-02-23 18:01:50+02:00,7007
87402,Notificacion estudiante cancelacion soli,,2016-03-09 23:27:05+02:00,2016-03-09 23:27:05+02:00,1
87402,End,,2016-03-09 23:27:05+02:00,2016-03-09 23:27:05+02:00,End
87451,Start,,2016-02-16 18:26:08+02:00,2016-02-16 18:26:08+02:00,Start
87451,Traer informacion estudiante - banner,,2016-02-16 18:26:08+02:00,2016-02-16 18:26:08+02:00,6004
87451,Radicar Solicitud Homologacion,,2016-02-16 18:26:13+02:00,2016-02-16 18:26:21+02:00,6004
87451,Cancelar Solicitud,,2016-02-16 18:34:15+02:00,2016-02-16 18:58:40+02:00,22404
87451,Notificacion estudiante cancelacion soli,,2016-02-19 20:31:08+02:00,2016-02-19 20:31:08+02:00,22404
87451,End,,2016-02-19 20:31:08+02:00,2016-02-19 20:31:08+02:00,End
87454,Start,,2016-02-16 20:28:34+02:00,2016-02-16 20:28:34+02:00,Start
87454,Traer informacion estudiante - banner,,2016-02-16 20:28:34+02:00,2016-02-16 20:28:34+02:00,8736
87454,Radicar Solicitud Homologacion,,2016-02-16 20:28:35+02:00,2016-02-16 20:32:35+02:00,8736
87454,Validar solicitud,,2016-02-17 03:50:34+02:00,2016-02-17 04:18:34+02:00,7320
87454,Homologacion por grupo de cursos,,2016-02-22 19:13:40+02:00,2016-02-23 00:37:36+02:00,6952
87454,End,,2016-02-23 00:37:36+02:00,2016-02-23 00:37:36+02:00,End
87501,Start,,2016-02-16 20:51:08+02:00,2016-02-16 20:51:08+02:00,Start
87501,Traer informacion estudiante - banner,,2016-02-16 20:51:08+02:00,2016-02-16 20:51:08+02:00,6639
87501,Radicar Solicitud Homologacion,,2016-02-16 20:51:14+02:00,2016-02-16 20:51:14+02:00,6639
87501,Validar solicitud,,2016-02-16 20:57:56+02:00,2016-02-16 21:04:38+02:00,22475
87501,Homologacion por grupo de cursos,,2016-02-17 17:42:14+02:00,2016-02-17 22:39:10+02:00,1343
87501,End,,2016-02-17 22:39:10+02:00,2016-02-17 22:39:10+02:00,End
87751,Start,,2016-02-17 12:53:11+02:00,2016-02-17 12:53:11+02:00,Start
87751,Traer informacion estudiante - banner,,2016-02-17 12:53:11+02:00,2016-02-17 12:53:11+02:00,10995
87751,Radicar Solicitud Homologacion,,2016-02-17 12:53:16+02:00,2016-02-17 13:09:16+02:00,10995
87751,Validar solicitud,,2016-02-19 13:11:12+02:00,2016-02-19 13:46:50+02:00,1707
87751,Revisar curso,,2016-02-25 18:38:59+02:00,2016-02-25 18:46:54+02:00,1707
87751,Homologacion por grupo de cursos,,2016-02-25 18:38:58+02:00,2016-02-25 19:42:07+02:00,15930
87751,Evaluacion curso,,2016-02-26 18:34:38+02:00,2016-02-26 19:22:34+02:00,15930
87751,Validacion final,,2016-03-07 18:30:54+02:00,2016-03-07 18:35:23+02:00,1707
87751,Visto Bueno Cierre Proceso,,2016-03-08 14:47:16+02:00,2016-03-08 14:50:04+02:00,15930
87751,Transferir Creditos,,2016-03-08 17:48:04+02:00,2016-03-08 17:48:04+02:00,15930
87751,Transferir creditos homologables,,2016-03-08 17:48:05+02:00,2016-03-08 17:48:05+02:00,15930
87751,End,,2016-03-08 17:48:05+02:00,2016-03-08 17:48:05+02:00,End
87752,Start,,2016-02-17 13:46:27+02:00,2016-02-17 13:46:27+02:00,Start
87752,Traer informacion estudiante - banner,,2016-02-17 13:46:27+02:00,2016-02-17 13:46:27+02:00,9886
87752,Radicar Solicitud Homologacion,,2016-02-17 13:46:31+02:00,2016-02-17 13:53:53+02:00,9886
87752,Validar solicitud,,2016-02-18 00:22:26+02:00,2016-02-18 00:22:26+02:00,22475
87752,End,,2016-02-18 00:22:26+02:00,2016-02-18 00:22:26+02:00,End
87752,Homologacion por grupo de cursos,,2016-02-17 22:15:45+02:00,2016-02-18 03:09:56+02:00,1343
87753,Start,,2016-02-17 15:03:22+02:00,2016-02-17 15:03:22+02:00,Start
87753,Traer informacion estudiante - banner,,2016-02-17 15:03:22+02:00,2016-02-17 15:03:22+02:00,26147
87753,Radicar Solicitud Homologacion,,2016-02-17 15:03:25+02:00,2016-02-17 15:03:42+02:00,26147
87753,Cancelar Solicitud,,2016-02-17 15:21:19+02:00,2016-02-17 15:44:57+02:00,7080
87753,Notificacion estudiante cancelacion soli,,2016-02-22 12:34:39+02:00,2016-02-22 12:34:39+02:00,7080
87753,End,,2016-02-22 12:34:39+02:00,2016-02-22 12:34:39+02:00,End
87754,Start,,2016-02-17 15:41:23+02:00,2016-02-17 15:41:23+02:00,Start
87754,Traer informacion estudiante - banner,,2016-02-17 15:41:23+02:00,2016-02-17 15:41:23+02:00,10168
87754,Radicar Solicitud Homologacion,,2016-02-17 15:41:24+02:00,2016-02-17 16:04:42+02:00,10168
87754,Validar solicitud,,2016-02-22 10:35:06+02:00,2016-02-22 12:59:06+02:00,7297
87754,Revisar curso,,2016-03-17 14:35:17+02:00,2016-03-17 14:35:17+02:00,7297
87754,Homologacion por grupo de cursos,,2016-03-17 14:35:17+02:00,2016-03-17 20:39:17+02:00,7324
87754,Evaluacion curso,,2016-03-17 14:46:28+02:00,2016-03-17 20:50:28+02:00,7297
87754,Validacion final,,2016-05-27 20:06:30+03:00,2016-05-27 20:06:30+03:00,7297
87754,Visto Bueno Cierre Proceso,,2016-05-27 20:14:19+03:00,2016-05-27 20:14:19+03:00,7324
87754,End,,2016-05-27 20:14:19+03:00,2016-05-27 20:14:19+03:00,End
87755,Start,,2016-02-17 16:36:39+02:00,2016-02-17 16:36:39+02:00,Start
87755,Traer informacion estudiante - banner,,2016-02-17 16:36:39+02:00,2016-02-17 16:36:39+02:00,7007
87755,Radicar Solicitud Homologacion,,2016-02-17 16:36:40+02:00,2016-02-17 16:37:30+02:00,7007
87755,Validar solicitud,,2016-02-17 17:27:35+02:00,2016-02-17 18:16:40+02:00,1707
87755,Revisar curso,,2016-02-25 18:32:56+02:00,2016-02-25 18:40:54+02:00,1707
87755,Homologacion por grupo de cursos,,2016-02-25 18:32:55+02:00,2016-02-25 19:36:09+02:00,15930
87755,Evaluacion curso,,2016-02-26 18:31:54+02:00,2016-02-26 19:19:51+02:00,15930
87755,Validacion final,,2016-03-07 18:29:26+02:00,2016-03-07 18:33:56+02:00,1707
87755,Visto Bueno Cierre Proceso,,2016-03-08 14:46:20+02:00,2016-03-08 14:49:07+02:00,15930
87755,End,,2016-03-08 14:49:07+02:00,2016-03-08 14:49:07+02:00,End
87801,Start,,2016-02-17 15:55:09+02:00,2016-02-17 15:55:09+02:00,Start
87801,Traer informacion estudiante - banner,,2016-02-17 15:55:09+02:00,2016-02-17 15:55:09+02:00,566
87801,Radicar Solicitud Homologacion,,2016-02-17 15:55:12+02:00,2016-02-17 15:55:17+02:00,566
87801,Validar solicitud,,2016-02-17 16:01:04+02:00,2016-02-17 16:36:02+02:00,677
87801,Revisar curso,,2016-02-23 20:18:20+02:00,2016-02-24 02:01:29+02:00,22534
87801,Homologacion por grupo de cursos,,2016-02-23 20:18:20+02:00,2016-02-24 02:50:20+02:00,3445
87801,Evaluacion curso,,2016-04-29 19:09:07+03:00,2016-04-29 19:20:14+03:00,22534
87801,Validacion final,,2016-05-03 00:16:19+03:00,2016-05-03 00:46:54+03:00,677
87801,Visto Bueno Cierre Proceso,,2016-05-06 22:52:14+03:00,2016-05-06 22:59:21+03:00,3445
87801,Transferir Creditos,,2016-05-10 20:10:17+03:00,2016-05-10 20:10:17+03:00,3445
87801,End,,2016-05-10 20:10:17+03:00,2016-05-10 20:10:17+03:00,End
87901,Start,,2016-02-17 19:31:47+02:00,2016-02-17 19:31:47+02:00,Start
87901,Traer informacion estudiante - banner,,2016-02-17 19:31:47+02:00,2016-02-17 19:31:47+02:00,5667
87901,Radicar Solicitud Homologacion,,2016-02-17 19:31:53+02:00,2016-02-17 19:31:53+02:00,5667
87901,Validar solicitud,,2016-02-17 20:14:17+02:00,2016-02-17 20:18:17+02:00,387
87901,Homologacion por grupo de cursos,,2016-02-18 13:28:48+02:00,2016-02-18 13:48:48+02:00,1007
87901,End,,2016-02-18 13:48:48+02:00,2016-02-18 13:48:48+02:00,End
87902,Start,,2016-02-17 19:50:11+02:00,2016-02-17 19:50:11+02:00,Start
87902,Traer informacion estudiante - banner,,2016-02-17 19:50:11+02:00,2016-02-17 19:50:11+02:00,5667
87902,Radicar Solicitud Homologacion,,2016-02-17 19:50:15+02:00,2016-02-17 19:50:15+02:00,5667
87902,Validar solicitud,,2016-02-17 20:15:20+02:00,2016-02-17 20:19:20+02:00,387
87902,Homologacion por grupo de cursos,,2016-02-18 13:29:22+02:00,2016-02-18 16:23:42+02:00,1007
87902,End,,2016-02-18 16:23:42+02:00,2016-02-18 16:23:42+02:00,End
87903,Start,,2016-02-17 20:05:19+02:00,2016-02-17 20:05:19+02:00,Start
87903,Traer informacion estudiante - banner,,2016-02-17 20:05:19+02:00,2016-02-17 20:05:19+02:00,5667
87903,Radicar Solicitud Homologacion,,2016-02-17 20:05:22+02:00,2016-02-17 20:05:22+02:00,5667
87903,Validar solicitud,,2016-02-17 20:17:55+02:00,2016-02-17 20:21:55+02:00,387
87903,Homologacion por grupo de cursos,,2016-02-18 13:30:34+02:00,2016-02-18 14:48:40+02:00,1007
87903,End,,2016-02-18 14:48:40+02:00,2016-02-18 14:48:40+02:00,End
87904,Start,,2016-02-17 20:51:49+02:00,2016-02-17 20:51:49+02:00,Start
87904,Traer informacion estudiante - banner,,2016-02-17 20:51:49+02:00,2016-02-17 20:51:49+02:00,22795
87904,Radicar Solicitud Homologacion,,2016-02-17 20:51:52+02:00,2016-02-17 20:52:01+02:00,22795
87904,Cancelar Solicitud,,2016-02-17 21:09:15+02:00,2016-02-17 21:29:05+02:00,22795
87904,Notificacion estudiante cancelacion soli,,2016-02-22 14:43:19+02:00,2016-02-22 14:43:19+02:00,22795
87904,End,,2016-02-22 14:43:19+02:00,2016-02-22 14:43:19+02:00,End
87905,Start,,2016-02-17 21:09:26+02:00,2016-02-17 21:09:26+02:00,Start
87905,Traer informacion estudiante - banner,,2016-02-17 21:09:26+02:00,2016-02-17 21:09:26+02:00,22795
87905,Radicar Solicitud Homologacion,,2016-02-17 21:09:27+02:00,2016-02-17 21:09:28+02:00,22795
87905,Cancelar Solicitud,,2016-02-17 21:11:01+02:00,2016-02-17 21:30:49+02:00,22795
87905,Notificacion estudiante cancelacion soli,,2016-02-22 14:43:37+02:00,2016-02-22 14:43:37+02:00,22795
87905,End,,2016-02-22 14:43:37+02:00,2016-02-22 14:43:37+02:00,End
87906,Start,,2016-02-17 21:53:00+02:00,2016-02-17 21:53:00+02:00,Start
87906,Traer informacion estudiante - banner,,2016-02-17 21:53:00+02:00,2016-02-17 21:53:00+02:00,8248
87906,Radicar Solicitud Homologacion,,2016-02-17 21:53:01+02:00,2016-02-17 21:56:07+02:00,8248
87906,Cancelar Solicitud,,2016-02-18 03:22:20+02:00,2016-02-18 03:22:20+02:00,2292
87906,Notificacion estudiante cancelacion soli,,2016-02-18 10:26:08+02:00,2016-02-18 10:26:08+02:00,2292
87906,End,,2016-02-18 10:26:08+02:00,2016-02-18 10:26:08+02:00,End
87907,Start,,2016-02-17 22:42:30+02:00,2016-02-17 22:42:30+02:00,Start
87907,Traer informacion estudiante - banner,,2016-02-17 22:42:30+02:00,2016-02-17 22:42:30+02:00,10296
87907,Radicar Solicitud Homologacion,,2016-02-17 22:42:31+02:00,2016-02-17 22:42:40+02:00,10296
87907,Cancelar Solicitud,,2016-02-17 22:51:38+02:00,2016-02-17 22:55:32+02:00,22475
87907,Notificacion estudiante cancelacion soli,,2016-02-18 16:46:00+02:00,2016-02-18 16:46:00+02:00,22475
87907,End,,2016-02-18 16:46:00+02:00,2016-02-18 16:46:00+02:00,End
87908,Start,,2016-02-17 22:53:46+02:00,2016-02-17 22:53:46+02:00,Start
87908,Traer informacion estudiante - banner,,2016-02-17 22:53:46+02:00,2016-02-17 22:53:46+02:00,10296
87908,Radicar Solicitud Homologacion,,2016-02-17 22:53:47+02:00,2016-02-17 22:53:53+02:00,10296
87908,Cancelar Solicitud,,2016-02-17 22:59:56+02:00,2016-02-17 23:03:37+02:00,22475
87908,Notificacion estudiante cancelacion soli,,2016-02-18 16:41:45+02:00,2016-02-18 16:41:45+02:00,22475
87908,End,,2016-02-18 16:41:45+02:00,2016-02-18 16:41:45+02:00,End
87909,Start,,2016-02-17 23:00:04+02:00,2016-02-17 23:00:04+02:00,Start
87909,Traer informacion estudiante - banner,,2016-02-17 23:00:04+02:00,2016-02-17 23:00:04+02:00,10296
87909,Radicar Solicitud Homologacion,,2016-02-17 23:00:05+02:00,2016-02-17 23:00:18+02:00,10296
87909,Validar solicitud,,2016-02-17 23:13:20+02:00,2016-02-17 23:16:41+02:00,22475
87909,Cancelar Solicitud,,2016-02-17 23:13:20+02:00,2016-02-17 23:16:47+02:00,22475
87909,Notificacion estudiante cancelacion soli,,2016-02-18 16:41:14+02:00,2016-02-18 16:41:14+02:00,22475
87909,End,,2016-02-18 16:41:14+02:00,2016-02-18 16:41:14+02:00,End
87910,Start,,2016-02-17 23:06:42+02:00,2016-02-17 23:06:42+02:00,Start
87910,Traer informacion estudiante - banner,,2016-02-17 23:06:42+02:00,2016-02-17 23:06:42+02:00,26298
87910,Radicar Solicitud Homologacion,,2016-02-17 23:06:43+02:00,2016-02-17 23:07:09+02:00,26298
87910,Validar solicitud,,2016-02-17 23:32:49+02:00,2016-02-17 23:54:16+02:00,7080
87910,Cancelar Solicitud,,2016-02-17 23:32:50+02:00,2016-02-18 01:29:54+02:00,7080
87910,Notificacion estudiante cancelacion soli,,2016-03-09 18:37:31+02:00,2016-03-09 18:37:31+02:00,7080
87910,End,,2016-03-09 18:37:31+02:00,2016-03-09 18:37:31+02:00,End
88001,Start,,2016-02-18 00:22:53+02:00,2016-02-18 00:22:53+02:00,Start
88001,Traer informacion estudiante - banner,,2016-02-18 00:22:53+02:00,2016-02-18 00:22:53+02:00,9886
88001,Radicar Solicitud Homologacion,,2016-02-18 00:22:55+02:00,2016-02-18 00:23:00+02:00,9886
88001,Cancelar Solicitud,,2016-02-18 00:28:14+02:00,2016-02-18 00:30:38+02:00,22475
88001,Notificacion estudiante cancelacion soli,,2016-02-18 16:53:11+02:00,2016-02-18 16:53:11+02:00,22475
88001,End,,2016-02-18 16:53:11+02:00,2016-02-18 16:53:11+02:00,End
88002,Start,,2016-02-18 00:40:39+02:00,2016-02-18 00:40:39+02:00,Start
88002,Traer informacion estudiante - banner,,2016-02-18 00:40:39+02:00,2016-02-18 00:40:39+02:00,3296
88002,Radicar Solicitud Homologacion,,2016-02-18 00:40:41+02:00,2016-02-18 00:41:00+02:00,3296
88002,Validar solicitud,,2016-02-18 01:20:51+02:00,2016-02-18 01:20:51+02:00,241
88002,Homologacion por grupo de cursos,,2016-02-18 02:51:05+02:00,2016-02-18 03:51:05+02:00,6979
88002,End,,2016-02-18 03:51:05+02:00,2016-02-18 03:51:05+02:00,End
88005,Start,,2016-02-18 01:30:31+02:00,2016-02-18 01:30:31+02:00,Start
88005,Traer informacion estudiante - banner,,2016-02-18 01:30:31+02:00,2016-02-18 01:30:31+02:00,4765
88005,Radicar Solicitud Homologacion,,2016-02-18 01:30:32+02:00,2016-02-18 01:30:32+02:00,4765
88005,Validar solicitud,,2016-02-18 01:47:45+02:00,2016-02-18 02:05:59+02:00,659
88005,Homologacion por grupo de cursos,,2016-02-22 17:14:53+02:00,2016-02-22 22:44:24+02:00,1422
88005,End,,2016-02-22 22:44:24+02:00,2016-02-22 22:44:24+02:00,End
88007,Start,,2016-02-18 02:29:13+02:00,2016-02-18 02:29:13+02:00,Start
88007,Traer informacion estudiante - banner,,2016-02-18 02:29:13+02:00,2016-02-18 02:29:13+02:00,8786
88007,Radicar Solicitud Homologacion,,2016-02-18 02:29:14+02:00,2016-02-18 02:29:14+02:00,8786
88007,Validar solicitud,,2016-02-18 02:36:56+02:00,2016-02-18 03:58:01+02:00,10923
88007,Revisar curso,,2016-03-03 16:05:08+02:00,2016-03-03 16:08:02+02:00,1314
88007,Homologacion por grupo de cursos,,2016-03-03 16:05:07+02:00,2016-03-03 16:20:01+02:00,6971
88007,Evaluacion curso,,2016-03-03 19:24:20+02:00,2016-03-03 19:28:50+02:00,1314
88007,Validacion final,,2016-03-04 15:30:21+02:00,2016-03-04 15:30:25+02:00,10923
88007,Visto Bueno Cierre Proceso,,2016-03-04 15:34:27+02:00,2016-03-04 15:41:52+02:00,6971
88007,End,,2016-03-04 15:41:52+02:00,2016-03-04 15:41:52+02:00,End
88301,Start,,2016-02-18 15:29:46+02:00,2016-02-18 15:29:46+02:00,Start
88301,Traer informacion estudiante - banner,,2016-02-18 15:29:46+02:00,2016-02-18 15:29:46+02:00,5573
88301,Radicar Solicitud Homologacion,,2016-02-18 15:29:51+02:00,2016-02-18 15:30:05+02:00,5573
88301,Notificacion estudiante cancelacion soli,,2016-02-27 00:08:00+02:00,2016-02-27 00:08:00+02:00,1
88301,End,,2016-02-27 00:08:00+02:00,2016-02-27 00:08:00+02:00,End
88401,Start,,2016-02-18 17:41:38+02:00,2016-02-18 17:41:38+02:00,Start
88401,Traer informacion estudiante - banner,,2016-02-18 17:41:38+02:00,2016-02-18 17:41:38+02:00,5588
88401,Radicar Solicitud Homologacion,,2016-02-18 17:41:42+02:00,2016-02-18 17:41:53+02:00,5588
88401,Cancelar Solicitud,,2016-02-18 17:53:27+02:00,2016-02-18 17:58:33+02:00,5588
88401,Notificacion estudiante cancelacion soli,,2016-02-19 14:47:46+02:00,2016-02-19 14:47:46+02:00,5588
88401,End,,2016-02-19 14:47:46+02:00,2016-02-19 14:47:46+02:00,End
88503,Start,,2016-02-18 21:11:24+02:00,2016-02-18 21:11:24+02:00,Start
88503,Traer informacion estudiante - banner,,2016-02-18 21:11:24+02:00,2016-02-18 21:11:24+02:00,2649
